id_municipio,id_municipio_nome,sigla_uf,populacao,area,taxa_alfabetizacao,indice_envelhecimento,idade_mediana,razao_sexo
2107357,Nova Olinda do Maranhão,MA,14307,2453,0.78666,36.03,29,98.15
2107258,Nova Colinas,MA,5015,743,0.82326,36.23,29,110.26
2102101,Brejo,MA,34096,1073,0.76817,37.5,29,100.91
2108801,Pirapemas,MA,17711,689,0.7646,32.72,29,99.41
2112803,Viana,MA,51314,1167,0.86214,33.44,29,97.8
2103752,Davinópolis,MA,14274,332,0.85737,34.33,29,101.79
2104073,Feira Nova do Maranhão,MA,8048,1626,0.83939,40.05,29,109.15
2109239,Presidente Médici,MA,4687,438,0.81202,39.2,29,100.17
2104107,Fortaleza dos Nogueiras,MA,12618,1853,0.89057,34.01,29,102.53
2111573,São Pedro dos Crentes,MA,5777,980,0.91067,31.01,29,111.44
2109759,Santa Filomena do Maranhão,MA,6695,623,0.76394,33.63,29,109.09
3145208,Nova Serrana,MG,105286,282,0.96254,21.15,29,99.58
3171030,Verdelândia,MG,7646,1571,0.83101,32.14,29,103.93
3170529,Urucuia,MG,17464,2077,0.91443,35.59,29,104.98
5006903,Porto Murtinho,MS,12780,17505,0.90987,29.43,29,105.15
5000203,Água Clara,MS,16673,7782,0.93945,20.73,29,102.5
5000609,Amambai,MS,39042,4194,0.91533,35.39,29,96.36
5000906,Antônio João,MS,9293,1143,0.89196,36.67,29,99.21
5005202,Ladário,MS,21485,354,0.95858,27.73,29,97.96
5103908,General Carneiro,MT,6004,4515,0.90064,32.98,29,109.76
5108006,Tapurah,MT,14048,4493,0.94791,21.22,29,108.56
5103353,Confresa,MT,34994,5802,0.9334,22.82,29,105.95
5105259,Lucas do Rio Verde,MT,83576,3675,0.97161,15.03,29,101.16
5101902,Brasnorte,MT,16949,15968,0.92964,25.6,29,105.61
5107776,Santa Terezinha,MT,7568,6466,0.88873,28.86,29,111.88
5107925,Sorriso,MT,110143,9294,0.95997,18.95,29,103
5108907,Nova Maringá,MT,5704,11553,0.91976,21.16,29,112.12
5107040,Primavera do Leste,MT,84690,5470,0.96809,20.62,29,101.33
5104526,Ipiranga do Norte,MT,7638,3422,0.95828,18.97,29,110.99
1506302,Salvaterra,PA,24043,919,0.93017,31.34,29,99.78
1504455,Medicilândia,PA,27027,8273,0.87126,25.19,29,112.19
1501709,Bragança,PA,122802,2125,0.88144,30.55,29,100.13
1507151,São Domingos do Araguaia,PA,21053,1392,0.84769,33.92,29,103.28
1507458,São Geraldo do Araguaia,PA,24153,3168,0.87724,29.25,29,101.91
1508126,Ulianópolis,PA,37862,5088,0.89197,17.67,29,100.15
1502301,Capitão Poço,PA,56462,2901,0.81774,29.8,29,103
1500107,Abaetetuba,PA,157761,1611,0.89908,28.99,29,100.51
1503408,Inhangapi,PA,10313,473,0.8791,32.63,29,102.61
1508084,Tucumã,PA,39484,2513,0.90437,24.33,29,99.82
1508407,Xinguara,PA,52546,3779,0.90676,26.06,29,101.09
1508100,Tucuruí,PA,90701,2084,0.91828,28.08,29,97.91
1504802,Monte Alegre,PA,59946,18153,0.88844,33.33,29,102.33
1503093,Goianésia do Pará,PA,26317,7024,0.84442,25.84,29,105.36
1507508,São João do Araguaia,PA,13612,1280,0.80618,31.9,29,114.37
1505635,Piçarra,PA,12822,3313,0.87896,26.73,29,110.43
1506138,Redenção,PA,85146,3824,0.91957,26.87,29,97.36
1500602,Altamira,PA,125916,159533,0.90343,23.59,29,99.38
1507300,São Félix do Xingu,PA,65124,84213,0.89009,20.15,29,113.87
1504059,Mãe do Rio,PA,34288,469,0.87475,30.8,29,96.68
1506559,Santa Luzia do Pará,PA,20329,1347,0.82402,33.78,29,101.09
1501253,Bannach,PA,3990,2957,0.87217,26.39,29,115.91
1503044,Floresta do Araguaia,PA,17887,3444,0.87036,28.78,29,113.07
2501401,Baía da Traição,PB,9203,103,0.82284,28.42,29,98.79
2504033,Capim,PB,6964,80,0.71533,32.2,29,97.39
2509305,Mataraca,PB,8223,182,0.79816,31.27,29,98.6
2608750,Lagoa Grande,PE,24040,1850,0.8174,29.94,29,97.65
2615409,Toritama,PE,41124,26,0.84862,21.66,29,93.19
2609303,Mirandiba,PE,14148,822,0.82927,38.84,29,98.63
2615805,Tupanatinga,PE,26915,935,0.74069,36.82,29,96.97
2614857,Tamandaré,PE,23552,214,0.85607,29.78,29,94.99
2600500,Águas Belas,PE,41513,886,0.70217,39.51,29,94.72
2605707,Floresta,PE,30101,3605,0.86697,36.3,29,95.75
2602803,Buíque,PE,51902,1337,0.71217,39.8,29,98.7
2609808,Orocó,PE,13601,555,0.8318,30.47,29,100.31
2612604,Santa Maria da Boa Vista,PE,40513,3001,0.83185,30.56,29,101.64
2206209,Miguel Alves,PI,32136,1392,0.70569,39.65,29,101.97
2206803,Nossa Senhora dos Remédios,PI,8520,358,0.73185,39.48,29,100.49
2203271,Curral Novo do Piauí,PI,5060,755,0.7377,35.1,29,102.51
2205953,Marcolândia,PI,8526,137,0.7705,31.91,29,99.37
2211209,Uruçuí,PI,25182,8413,0.86695,34.38,29,98.4
2201903,Bom Jesus,PI,28734,5471,0.88098,29.54,29,99.05
2206605,Monte Alegre do Piauí,PI,10653,2417,0.80934,36.24,29,102.51
4127882,Tunas do Paraná,PR,6215,668,0.87495,28.38,29,103.63
1100106,Guajará-Mirim,RO,38963,24857,0.94162,26.54,29,100.36
1100338,Nova Mamoré,RO,25363,10070,0.90688,25.34,29,105.09
1400605,São Luiz,RR,7127,1527,0.9,26.09,29,113.7
4203154,Calmon,SC,3439,636,0.90902,29.29,29,110.32
2806305,Santa Luzia do Itanhy,SE,13602,325,0.75594,32.29,29,98.4
2804201,Monte Alegre de Sergipe,SE,14304,387,0.74544,31.47,29,101.29
2801702,Cristinápolis,SE,17032,229,0.77532,30.58,29,97.48
2802700,Ilha das Flores,SE,8314,53,0.80632,34.91,29,96.34
2802809,Indiaroba,SE,16527,316,0.79558,30.89,29,98.69
1703800,Buriti do Tocantins,TO,10303,253,0.80678,37.74,29,98.56
1720200,São Miguel do Tocantins,TO,13233,407,0.84368,33.24,29,100.5
1719004,Santa Tereza do Tocantins,TO,2781,540,0.86834,34.51,29,106.15
1702554,Augustinópolis,TO,17405,389,0.8665,34.55,29,95.42
1200450,Senador Guiomard,AC,20993,2320,0.87043,31.36,30,106.01
1200401,Rio Branco,AC,361869,8835,0.93041,29.35,30,93.91
2705705,Olho d'Água das Flores,AL,20640,188,0.79949,38.37,30,91.71
2701100,Branquinha,AL,9376,168,0.67097,35.01,30,96.34
2708303,São José da Laje,AL,20805,257,0.74581,36.03,30,94.5
2708709,São Miguel dos Milagres,AL,8473,77,0.81993,31.47,30,94.99
2702900,Girau do Ponciano,AL,35310,513,0.69766,37.67,30,101.45
2705408,Monteirópolis,AL,7184,87,0.73536,38.93,30,95.27
2703700,Jaramataia,AL,4983,105,0.68758,36.16,30,94.35
2708105,Santana do Mundaú,AL,11320,232,0.72168,35.25,30,98.75
2705002,Mata Grande,AL,21840,915,0.68919,42.31,30,98.22
2707206,Poço das Trincheiras,AL,12480,284,0.73265,36.71,30,101.03
2706406,Pão de Açúcar,AL,23806,689,0.75876999999999994,40.26,30,97.14
2700904,Belo Monte,AL,5935,334,0.72951,38.52,30,100.47
2704203,Limoeiro de Anadia,AL,24717,309,0.73785,39.83,30,97.15
2705903,Olho d'Água Grande,AL,4329,117,0.67876,39.37,30,100.74
2700409,Atalaia,AL,37455,533,0.75519,35.2,30,94.91
2709152,Teotônio Vilela,AL,37986,299,0.78409,34.9,30,90.46
2701407,Campo Alegre,AL,32010,313,0.78444,36.07,30,91.94
2706208,Palestina,AL,4309,38,0.78081,39.63,30,97.13
2707909,Santa Luzia do Norte,AL,6918,29,0.85301,33.89,30,92.25
2702355,Craíbas,AL,25329,279,0.71098,34.1,30,97.41
2706901,Pilar,AL,35361,260,0.82511,32.97,30,91.45
2706422,Pariconha,AL,10572,255,0.77756,43.45,30,100.55
2709202,Traipu,AL,23536,682,0.67315,41.13,30,99.65
2706000,Olivença,AL,10812,175,0.72676,40.57,30,95.37
2708006,Santana do Ipanema,AL,46093,436,0.79034,36.09,30,93.56
2700706,Batalha,AL,16434,316,0.76704,36.71,30,95.46
2704104,Lagoa da Canoa,AL,18428,84,0.72436,41.26,30,96.2
2701357,Campestre,AL,6661,66,0.76708,34.68,30,96.9
2706802,Piaçabuçu,AL,15890,244,0.77165,35.51,30,96.1
2703007,Ibateguara,AL,13697,265,0.7022,36.83,30,96.13
2705200,Messias,AL,15340,114,0.79004,33.64,30,91.13
2701308,Cajueiro,AL,16020,94,0.72562,33.56,30,88.87
2706448,Paripueira,AL,13819,93,0.84482,34.65,30,94.23
2705606,Novo Lino,AL,10015,216,0.7333,31.41,30,98.57
2700607,Barra de São Miguel,AL,7907,74,0.85446,27.17,30,95.71
2707305,Porto Calvo,AL,24059,313,0.78865,32.89,30,94.53
2700102,Água Branca,AL,19003,468,0.7711,44.38,30,95.64
1302603,Manaus,AM,2058504,11401,0.97024,26.41,30,93.8
2900207,Abaré,BA,17630,1605,0.80062,37.01,30,97.39
2917904,Jandaíra,BA,9258,641,0.8118,36.16,30,100.32
2925303,Porto Seguro,BA,167420,2286,0.91533,24.85,30,96.57
2922052,Mulungu do Morro,BA,13149,647,0.84101,35.4,30,99.36
2924405,Pilão Arcado,BA,35290,11598,0.74923,37.97,30,104.03
2918407,Juazeiro,BA,236765,6721,0.90327,31.38,30,95.35
2904753,Buritirama,BA,19576,4047,0.78078,39.04,30,108.66
2905800,Camamu,BA,30444,840,0.79892,36.36,30,95.97
2907004,Cardeal da Silva,BA,8353,293,0.83268,32.71,30,93.46
2914653,Itabela,BA,28079,925,0.82001,35.71,30,101.38
2905404,Cairu,BA,17724,449,0.8902,27.99,30,95.82
2920700,Maraú,BA,24459,849,0.84137,28.7,30,104.17
2914901,Itacaré,BA,27451,726,0.86283,31,30,103.36
2931301,Tapiramutá,BA,15789,715,0.82473,38.9,30,98.39
2933604,Xique-Xique,BA,44451,5080,0.83194,39.12,30,95.68
2931608,Teolândia,BA,15308,290,0.77336,37.35,30,105.77
2930204,Sento Sé,BA,37966,11980,0.81932,35.66,30,106.52
2930154,Serra do Ramalho,BA,34159,2341,0.82191,36.93,30,103.11
2924207,Pedro Alexandre,BA,13904,890,0.68101,32.16,30,100.72
2300150,Acarape,CE,14022,130,0.84027,34.43,30,96.32
2308377,Miraíma,CE,14190,709,0.78279,40.84,30,105.59
2307809,Marco,CE,25730,574,0.82852,31.71,30,101.9
2306405,Itapipoca,CE,131041,1600,0.84996,38.42,30,98.64
2313401,Tianguá,CE,81434,910,0.83249,33.7,30,98.44
2308005,Massapê,CE,37679,568,0.7808,40.42,30,95.95
2304509,Frecheirinha,CE,15651,210,0.76911,39.44,30,100.89
2313757,Umirim,CE,17446,316,0.78721,40.2,30,102.76
2314102,Viçosa do Ceará,CE,59700,1311,0.77098,39.55,30,100.59
2307908,Martinópole,CE,10844,303,0.78141,43.77,30,98.43
2304707,Granja,CE,53314,2663,0.71014,43.14,30,103.84
2313807,Uruburetama,CE,20187,99,0.8199,36.71,30,98.81
3205010,Sooretama,ES,26464,587,0.89572,32.34,30,100.64
5212709,Mambaí,GO,8107,858,0.85745,29.25,30,103.81
5212501,Luziânia,GO,207911,3962,0.94189,28.04,30,98.36
5206206,Cristalina,GO,62083,6154,0.93821,27.87,30,102.98
5217609,Planaltina,GO,104157,2559,0.92689,25.2,30,97.79
5220454,Senador Canedo,GO,155345,247,0.95877,21.63,30,98.57
5221080,Teresina de Goiás,GO,2698,785,0.86435,38.78,30,100.82
5205497,Cidade Ocidental,GO,91614,390,0.96083,21.14,30,94.19
2104057,Estreito,MA,33268,2720,0.88514,31.64,30,100.72
2108009,Pastos Bons,MA,18800,1635,0.82909,38.43,30,100.85
2101202,Bacabal,MA,103505,1657,0.85128,38.17,30,92.09
2109601,Rosário,MA,38319,648,0.86603,34.13,30,95.32
2100055,Açailândia,MA,106200,5805,0.87135,30.18,30,97.51
2109908,Santa Inês,MA,84785,787,0.87587,37.23,30,92.65
2112902,Vitória do Mearim,MA,30775,717,0.81393,37.48,30,96.98
2104503,Governador Archer,MA,10227,446,0.79084,43.85,30,99.12
2107001,Montes Altos,MA,9099,1489,0.8412,39.87,30,107.47
2111904,Sucupira do Norte,MA,10235,1074,0.80059,41.89,30,105.58
2103604,Coroatá,MA,59338,2264,0.7624,38.5,30,97.25
2109502,Riachão,MA,22044,6403,0.8499,42.51,30,106.23
2110500,São Bento,MA,46369,457,0.84228,33.89,30,92.71
2114007,Zé Doca,MA,40683,2140,0.80773,37.46,30,97.23
2105500,João Lisboa,MA,24561,1137,0.85189,37.67,30,97.7
2106102,Loreto,MA,11596,3597,0.86558,39.47,30,105.29
2111763,Senador La Rocque,MA,14666,738,0.79919,44.22,30,97.47
2106201,Luís Domingues,MA,7156,472,0.86034,31.69,30,105.3
2102408,Cajapió,MA,10121,545,0.79794,39.43,30,101.94
2102309,Buriti Bravo,MA,22434,1583,0.76569,41.22,30,99.56
2103406,Coelho Neto,MA,41635,977,0.7846,39.08,30,97.24
2101301,Bacuri,MA,16254,850,0.80929,39.81,30,103.6
2103307,Codó,MA,113993,4362,0.77698,39.01,30,93.72
2111805,Sítio Novo,MA,17062,3115,0.82994,35.55,30,109.96
2106755,Miranda do Norte,MA,23794,341,0.85554,31.35,30,99.03
2107902,Passagem Franca,MA,17213,1358,0.74866,39.86,30,97.77
2108702,Pio XII,MA,21862,545,0.75131,36.37,30,97.96
2102556,Campestre do Maranhão,MA,12257,614,0.84448,32.07,30,102.22
2107803,Parnarama,MA,31247,3246,0.74299,37.69,30,99.86
2109700,Sambaíba,MA,5568,2476,0.80299,41.85,30,108.54
2111607,São Raimundo das Mangabeiras,MA,18662,3525,0.86222,39.32,30,103.82
2111508,São Mateus do Maranhão,MA,38811,800,0.78468,38.26,30,97.11
2100154,Água Doce do Maranhão,MA,12137,442,0.74302,40.5,30,104.69
2103257,Cidelândia,MA,12859,1463,0.8095,39.24,30,103.73
2110856,São Francisco do Brejão,MA,9045,745,0.80982,35.52,30,100.69
2105609,Joselândia,MA,14908,703,0.75061,36.55,30,102.99
2104602,Governador Eugênio Barros,MA,13925,648,0.76048,43.43,30,100.55
2110609,São Bernardo,MA,26917,1006,0.77539,38.66,30,99.67
2110708,São Domingos do Maranhão,MA,34004,1152,0.78909,37.26,30,99.71
3121258,Delta,MG,10461,103,0.91026,28.14,30,105.28
3135050,Jaíba,MG,37576,2635,0.87573,29.32,30,103.02
3108255,Bonito de Minas,MG,10200,3936,0.82529,51.78,30,106.02
3120300,Cristália,MG,5116,841,0.87199,38.01,30,102.97
5005251,Laguna Carapã,MS,6794,1726,0.90628,34.02,30,98.57
5002951,Chapadão do Sul,MS,30752,3252,0.96766,19.74,30,103.3
5005608,Miranda,MS,25324,5471,0.90763,34.75,30,102.43
5006606,Ponta Porã,MS,91385,5359,0.94087,34.03,30,95.08
5108600,Vila Rica,MT,19704,7436,0.92183,29.06,30,109.22
5102702,Canarana,MT,25789,10855,0.94274,25.78,30,106.43
5106422,Peixoto de Azevedo,MT,32533,14434,0.90523,27.33,30,105
5107768,Santa Rita do Trivelato,MT,3254,4747,0.93242,20.26,30,107.6
5107941,Tabaporã,MT,9667,8439,0.92943,25.43,30,106
5102678,Campo Verde,MT,44439,4771,0.9551,24.79,30,101.98
5103254,Colniza,MT,25439,27960,0.92504,23.36,30,109.34
5100607,Alto Taquari,MT,10855,1437,0.9444,22.54,30,105.27
5105606,Matupá,MT,20030,5228,0.93209,28.05,30,103.87
5107248,Santa Carmem,MT,5361,3812,0.93755,28.83,30,108.13
5100805,Apiacás,MT,8540,20489,0.88412,26.58,30,110.69
5107909,Sinop,MT,195459,3991,0.96571,23.91,30,101.88
5108501,Vera,MT,12751,3058,0.92868,27.09,30,106.32
5107743,Santa Cruz do Xingu,MT,2625,5623,0.92748,21.63,30,112.2
5105507,Vila Bela da Santíssima Trindade,MT,16665,13485,0.91965,25.72,30,108.37
1504752,Mojuí dos Campos,PA,23482,4988,0.86182,32.5,30,108.53
1503804,Jacundá,PA,37664,2008,0.85485,32.22,30,96.36
1501725,Brasil Novo,PA,24616,6363,0.88861,28.28,30,104.57
1506500,Santa Isabel do Pará,PA,66485,718,0.9291,31.68,30,118.77
1506583,Santa Maria das Barreiras,PA,16451,10330,0.88026,29.79,30,112.75
1506203,Salinópolis,PA,44544,226,0.91713,33.62,30,101.78
1503507,Irituia,PA,30934,1385,0.85757,37.58,30,105.76
1504422,Marituba,PA,110593,103,0.95615000000000006,26.73,30,95.79
1501758,Brejo Grande do Araguaia,PA,6775,1288,0.8614,35.06,30,102.84
1501600,Bonito,PA,12602,587,0.79833,33.5,30,105.4
1507904,Soure,PA,24176,2857,0.94367,35.11,30,97.36
1504976,Nova Ipixuna,PA,13903,1564,0.85707,34.05,30,109.5
1500131,Abel Figueiredo,PA,7019,614,0.86162,31.63,30,103.41
1508035,Tracuateua,PA,28579,868,0.83056,32.81,30,105.85
1505403,Ourém,PA,17836,562,0.86165,35.47,30,102.71
1505494,Palestina do Pará,PA,6884,984,0.80105,37.02,30,105.71
2503001,Caaporã,PB,21191,151,0.81433,28.68,30,94.13
2511905,Pitimbu,PB,16744,136,0.81678,30.8,30,96.17
2500601,Alhandra,PB,21658,184,0.82422,29.64,30,95.19
2609907,Ouricuri,PE,65212,2382,0.7805,41.57,30,97.25
2601052,Araçoiaba,PE,19234,96,0.80864,31.57,30,93.96
2611903,Rio Formoso,PE,19996,227,0.82418,28.28,30,97.35
2614204,Sirinhaém,PE,37570,374,0.81754,28.28,30,97.23
2611101,Petrolina,PE,385334,4562,0.91573,27.68,30,93.12
2607406,Itacuruba,PE,4283,430,0.87315,34.94,30,95.44
2613404,São José da Coroa Grande,PE,18771,69,0.85104,33.38,30,91.39
2606606,Ibimirim,PE,26561,1882,0.75595,40.11,30,96.17
2607208,Ipojuca,PE,98462,522,0.87635,25.75,30,95.19
2603207,Caetés,PE,28810,295,0.7401,39.82,30,98.83
2609204,Maraial,PE,9353,200,0.72256,38.56,30,95.39
2611002,Petrolândia,PE,34121,1057,0.8629,33.35,30,95.15
2612505,Santa Cruz do Capibaribe,PE,97524,335,0.88237,26.68,30,93.53
2613008,São Bento do Una,PE,49351,719,0.78084,42.3,30,97.21
2607752,Itapissuma,PE,23986,74,0.8827,36.81,30,122.13
2614808,Tacaratu,PE,23884,1265,0.80867,39.5,30,101.23
2601102,Araripina,PE,85065,2037,0.81237,36.45,30,94.99
2202653,Caxingó,PI,5482,491,0.70396,38.37,30,107.16
2204402,Gilbués,PI,10869,3496,0.82649,40.25,30,102.45
2208700,Redenção do Gurguéia,PI,8369,2471,0.82074,39.84,30,104.93
2207603,Parnaguá,PI,10095,3429,0.82966,38.8,30,110.44
2208908,Ribeiro Gonçalves,PI,6151,3987,0.83291,39,30,105.4
2209971,São João do Arraial,PI,8180,213,0.76953,42.57,30,102.52
2206696,Murici dos Portelas,PI,9784,476,0.69751,40.29,30,105.39
2206100,Matias Olímpio,PI,10641,227,0.74133,42.02,30,100.36
2205854,Madeiro,PI,8031,179,0.74317,34.95,30,101.76
2204550,Guaribas,PI,4272,3118,0.73389,33.89,30,102.37
2202901,Corrente,PI,27173,3049,0.86719,40.58,30,102.19
4117602,Palmas,PR,48101,1558,0.93862,33.96,30,95.61
4107652,Fazenda Rio Grande,PR,148712,117,0.97374,22.11,30,95.91
4111258,Itaperuçu,PR,31203,323,0.93339,28.08,30,100.79
2410306,Serra Caiada,RN,10108,218,0.76168,44.07,30,100.89
2409506,Pedra Grande,RN,3598,221,0.76645,41.97,30,102.24
2410405,Pureza,RN,9346,504,0.77611,39.59,30,102.64
2413359,Serra do Mel,RN,13060,620,0.81578,33.09,30,102.87
2415008,Vila Flor,RN,3173,48,0.79545,32.81,30,102.42
2405801,João Câmara,RN,33204,715,0.79853,39.69,30,99.13
2404200,Goianinha,RN,26736,192,0.84508,31.85,30,96.16
2413201,Senador Georgino Avelino,RN,4058,26,0.82151,35.19,30,98.58
2402204,Canguaretama,RN,29626,245,0.80651,34.38,30,95.73
2408805,Parazinho,RN,4795,231,0.76884,44.44,30,98.39
1100809,Candeias do Jamari,RO,22282,6844,0.91864,29.36,30,105.77
1100924,Chupinguaia,RO,9285,5127,0.92635,22.85,30,103.09
1101104,Itapuã do Oeste,RO,8543,4082,0.90312,30.5,30,108.9
1100940,Cujubim,RO,14825,3864,0.92336,24.62,30,107.38
1100080,Costa Marques,RO,12526,4987,0.92934,27.42,30,107.41
4211058,Monte Carlo,SC,9107,191,0.91897,38.47,30,101.17
4201307,Araquari,SC,45214,387,0.96995,21.9,30,102.84
4205175,Entre Rios,SC,3402,104,0.91483,39.19,30,101.42
4218251,Timbó Grande,SC,7334,596,0.92554,29.46,30,106.29
2807600,Umbaúba,SE,23906,118,0.81866,34.25,30,91.8
2801504,Carmópolis,SE,13840,46,0.87995,25.21,30,91.13
2802007,Divina Pastora,SE,4340,91,0.8265,31.42,30,98.81
2806404,Santana do São Francisco,SE,7342,44,0.8273,30.16,30,98.11
2803005,Itabaianinha,SE,40625,502,0.7816,37.92,30,96.22
2804805,Nossa Senhora do Socorro,SE,191979,155,0.91827,23.32,30,90.11
2805901,Riachuelo,SE,8732,78,0.87222,29.82,30,92.48
2804904,Pacatuba,SE,12490,381,0.75515,35.96,30,98.19
3507159,Bom Sucesso de Itararé,SP,3554,134,0.94215,34.1,30,104.31
3510153,Canitar,SP,6281,57,0.93679,34.82,30,96.59
1720309,São Sebastião do Tocantins,TO,4100,290,0.82883,31.84,30,105.72
1715259,Novo Jardim,TO,2210,1214,0.82502,38.62,30,104.21
1706506,Darcinópolis,TO,5807,1642,0.89851,33.95,30,104.82
1712801,Maurilândia do Tocantins,TO,3094,736,0.83113,36.05,30,106.2
1721000,Palmas,TO,301512,2227,0.96887,23.41,30,95.29
1721208,Tocantinópolis,TO,22474,1084,0.90035,37.76,30,97.46
1720804,Sítio Novo do Tocantins,TO,10814,307,0.8423,40.15,30,101.98
1710508,Itacajá,TO,6819,3047,0.86641,42.46,30,106.2
1718006,Porto Alegre do Tocantins,TO,2865,507,0.84111,37.99,30,106.19
1700301,Aguiarnópolis,TO,4494,237,0.90328,38.25,30,100.22
1701002,Ananás,TO,10151,1581,0.86393,39.41,30,103.01
1702109,Araguaína,TO,170778,4005,0.93667,32.28,30,94.49
1718501,Recursolândia,TO,3419,2216,0.78458,34.25,30,131.62
1702208,Araguatins,TO,31834,2633,0.85262,38.03,30,101.39
1705508,Colinas do Tocantins,TO,34092,842,0.91104,34.68,30,96.88
1720101,São Bento do Tocantins,TO,5631,1100,0.86343,34.87,30,108.56
1700400,Almas,TO,6475,4007,0.8463,39.09,30,107.17
1718865,Santa Fé do Araguaia,TO,7149,1671,0.86665,32.95,30,103.27
1708254,Fortaleza do Tabocão,TO,3451,624,0.90961,34.12,30,100.64
1716505,Pedro Afonso,TO,13966,2020,0.92558,33.4,30,103.05
2702504,Dois Riachos,AL,9805,142,0.7273,48.77,31,99.37
2702603,Feira Grande,AL,22710,176,0.69554,40.48,31,97.82
2703403,Jacaré dos Homens,AL,5081,149,0.76231,36.92,31,99.1
2702801,Flexeiras,AL,9616,334,0.7477,34.92,31,96.09
2703759,Jequiá da Praia,AL,9453,334,0.79262,33.54,31,100.55
2706109,Ouro Branco,AL,11446,197,0.76545,40.45,31,98.16
2709400,Viçosa,AL,23988,368,0.7514,42.66,31,92.55
2707701,Rio Largo,AL,93887,294,0.8686,29.6,31,91.32
2707503,Porto Real do Colégio,AL,20049,236,0.72693,39.56,31,95.29
2702702,Feliz Deserto,AL,3962,110,0.75627,37.96,31,98.65
2709301,União dos Palmares,AL,58528,420,0.76768,37.7,31,90.92
2701704,Capela,AL,14896,264,0.76203,39.15,31,94.16
2702306,Coruripe,AL,50286,898,0.81771,31.8,31,93.13
2708600,São Miguel dos Campos,AL,51783,336,0.84119,35.88,31,90.23
2708808,São Sebastião,AL,31647,315,0.71976,39.38,31,96.55
2708907,Satuba,AL,24278,41,0.90424,26.08,31,91.53
2707602,Quebrangulo,AL,11056,320,0.74889,41.14,31,92.49
2702405,Delmiro Gouveia,AL,51193,629,0.82521,40.18,31,91.64
2701902,Chã Preta,AL,5877,158,0.72943,41.13,31,99.73
2932457,Umburanas,BA,13621,1776,0.79225,38.84,31,104.16
2907103,Carinhanha,BA,28808,2526,0.81369,40.46,31,104.18
2912707,Ibirapitanga,BA,25311,473,0.79032,44.97,31,106.81
2902054,Araças,BA,11550,475,0.83033,37.67,31,93.45
2920205,Malhada,BA,15355,1979,0.79649,39.67,31,103.73
2907707,Chorrochó,BA,10576,3005,0.82014,47.22,31,102.39
2914406,Iraquara,BA,23848,992,0.88477,44.8,31,98
2923357,Ourolândia,BA,19224,1545,0.78428,34.35,31,101.77
2907202,Casa Nova,BA,72040,9647,0.84071,39.62,31,104.64
2903904,Bom Jesus da Lapa,BA,65248,4116,0.86306,36.71,31,96.36
2919306,Lençóis,BA,10655,1283,0.89329,33.33,31,97.15
2930808,Souto Soares,BA,17051,1027,0.85851,44.76,31,99.63
2904852,Cabaceiras do Paraguaçu,BA,16529,222,0.79504,43.45,31,93.29
2910602,Esplanada,BA,32519,1299,0.84699,39.32,31,94.63
2922805,Nova Itarana,BA,7778,475,0.79764,46.41,31,102.34
2925501,Prado,BA,34522,1692,0.86214,36.84,31,102.33
2918357,João Dourado,BA,24846,913,0.84411,39.12,31,100.42
2915908,Itanagra,BA,5911,534,0.82031,38.44,31,96.28
2930774,Sobradinho,BA,25442,1356,0.86839,41.18,31,95.96
2909901,Curaçá,BA,34149,5951,0.83431,40.32,31,104.25
2903201,Barreiras,BA,159181,8051,0.92489,29.33,31,95.72
2925758,Presidente Tancredo Neves,BA,27716,442,0.80419,35.74,31,101.76
2313351,Tejuçuoca,CE,17104,759,0.76638,42.43,31,103.49
2313500,Trairi,CE,58373,929,0.81517,40.05,31,101.95
2312007,Santana do Acaraú,CE,30599,973,0.76526,47.22,31,103
2301901,Barbalha,CE,74962,608,0.87609,38.67,31,93.35
2310605,Penaforte,CE,8955,151,0.84683,42.21,31,96.11
2313559,Tururu,CE,15411,201,0.78298,44.91,31,101.31
2306256,Itaitinga,CE,55948,154,0.89791,27.04,31,127.11
2312809,Senador Sá,CE,7253,425,0.74964,44.8,31,100.17
2312403,São Gonçalo do Amarante,CE,54096,843,0.87725,35.38,31,97.77
2304608,General Sampaio,CE,6701,230,0.75281,47.53,31,101.8
2313906,Uruoca,CE,13741,698,0.75107,43.43,31,102.21
2304954,Guaiúba,CE,24310,256,0.82383,39.75,31,99.17
2306603,Itatira,CE,20422,830,0.75447,51.22,31,99.88
2308807,Moraújo,CE,8254,414,0.77478,46.9,31,99.37
2307304,Juazeiro do Norte,CE,284413,259,0.89106,41.93,31,89.91
2301851,Banabuiú,CE,17166,1081,0.762,47.4,31,101.16
2304004,Coreaú,CE,20944,750,0.74012,46.54,31,98.16
2312304,São Benedito,CE,47604,351,0.7981,44.17,31,99.2
